"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SRPK1",3998.41410823229,1.56114271911328,0.0783500000368665,19.9252420980051,2.4585456996363e-88,3.56992450763725e-86
"AURKB",637.930884538128,3.468817167419,0.174285217939742,19.903106003048,3.82476903465584e-88,5.5103567006319e-86
"EZH2",929.242273953498,2.54386875363757,0.127931415654249,19.8846291243481,5.52895482915608e-88,7.90383379879591e-86
"FUT2",1048.83031798415,3.18116224893184,0.160104958644319,19.86923000929,7.51466746689552e-88,1.06598448274631e-85
"ATP10B",725.575798445497,5.46264719108681,0.274957845257586,19.8672170491054,7.82208798367346e-88,1.1011230878391e-85
"MCM10",413.255098969403,3.53297697714769,0.177927640546125,19.8562571071234,9.72970969435964e-88,1.3592846702552e-85
"EPN3",884.782482007417,3.11628028056228,0.157040935132133,19.8437450588298,1.24805995426093e-87,1.73048673808464e-85
"SKA3",316.792858579232,3.19824241395506,0.161263174815158,19.8324410865712,1.56268659240158e-87,2.15055995899087e-85
"EPHA10",538.763698654971,3.64136838584385,0.183659757142519,19.8267080524242,1.75133403970063e-87,2.39232229823106e-85
"RRM2",2376.3713830068,3.24119713315497,0.163492832583966,19.8247047404379,1.82247491298292e-87,2.47119557869986e-85
"GIMAP8",1113.36915279964,-2.46228099504563,0.124373602729073,-19.7974565423605,3.13108675402687e-87,4.21462560810289e-85
"FOXM1",1589.88938733324,3.38459146042771,0.171103177640021,19.7809970984201,4.34023008920481e-87,5.79986833876999e-85
"CENPA",288.207822867671,3.62952569470538,0.183516344482599,19.7776699668815,4.63623757771595e-87,6.15085303386042e-85
"SPP1",28002.8212019764,4.78123078317561,0.241775801967368,19.7754727490096,4.84267448436822e-87,6.37884001187389e-85
"TMPRSS11E",600.976948662566,6.6939957466102,0.338994352511505,19.746629101684,8.57542171002326e-87,1.1215556862024e-84
"GJB2",1674.75893755925,4.55226547244937,0.230582361427324,19.7424705179983,9.31121032920936e-87,1.20075545231433e-84
"SPTBN2",2474.94681642129,2.52313026428566,0.127800733320267,19.7426900357662,9.27084172249048e-87,1.20075545231433e-84
"FRMD5",325.456611701551,3.51498425472641,0.178449932156771,19.6973134830808,2.27369017659536e-86,2.91174448240244e-84
"PAICS",5901.62725342415,1.87622349674267,0.0953632944837693,19.6744827965439,3.56798335132875e-86,4.53773661943817e-84
"GPT2",3296.06023100026,3.44860000564244,0.175303694242189,19.6721467881793,3.73622487770304e-86,4.71915910751518e-84
"PLAC9",291.356800516374,-2.68217605381445,0.136441888752249,-19.658010295392,4.93713964270032e-86,6.19359130279161e-84
"CAVIN2",3686.68676909263,-3.30713317382661,0.168536170864095,-19.6226908257779,9.89730022493916e-86,1.23321698275745e-83
"STARD8",714.174732657312,-2.21031375406629,0.112812411857072,-19.5928242086221,1.78034949618561e-85,2.20345134625227e-83
"PNPLA6",3797.40254919086,-1.53056944688715,0.0782036493826735,-19.5715859677804,2.70142730074815e-85,3.32113472353978e-83
"FERMT1",1352.43009803185,3.19886193669539,0.163655328825709,19.5463353356624,4.43239788676245e-85,5.41310261124413e-83
"PKMYT1",534.59865409063,3.00906022064538,0.15395929357222,19.5445182348402,4.59307263732306e-85,5.57242450689964e-83
"PTPRB",2822.97881564815,-2.67587568799204,0.137017109743566,-19.5295003156909,6.16395835048056e-85,7.42938274125569e-83
"MYBL2",2335.9955171613,3.82629397162997,0.195950740886085,19.5268155370454,6.4966373521303e-85,7.77951229939188e-83
"FHL1",3159.73496293033,-3.41487903304529,0.17496843856653,-19.5171144065894,7.85510941847279e-85,9.34555308297141e-83
"CCNB2",906.278195023723,3.05157837264356,0.156379629961324,19.5139122237229,8.36302059619251e-85,9.88605530861449e-83
"PSAT1",1277.23029010915,3.51286770142212,0.180067147412016,19.5086541432472,9.26903862505344e-85,1.08872828843701e-82
"LRRC32",2231.79918701118,-2.33758247191572,0.119839276625781,-19.5059794896395,9.76682442791368e-85,1.13993676756428e-82
