"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"UBR5",7405.36863088671,0.331705547599774,0.0865500577857631,3.83252832044137,0.00012683299285718,0.000292784034166381
"NNMT",5193.91107006789,-0.916776126039148,0.239218665972062,-3.8323770526595,0.000126911028743209,0.000292927626472911
"IKBKB",2143.01124439636,-0.349182626555716,0.0911183357487405,-3.83218837006187,0.000127008429578105,0.000293079317043414
"DCLRE1C",508.87030855281,-0.343761158318209,0.0897032873408429,-3.83220245889127,0.000127001154276123,0.000293079317043414
"TEX37",1.04065263821623,2.05494793444827,0.536258089763204,3.83201293122809,0.00012709905698777,0.000293251870855183
"IRF6",20897.5912825979,0.434182178577475,0.113309335252951,3.83183060432056,0.00012719330719256,0.000293418872565503
"AL583836.1",1.66634007605544,-1.54710190647365,0.403752084864758,-3.83181156077962,0.000127203155164193,0.000293418872565503
"NSMF",2984.10461828623,0.439490495691407,0.114702254783622,3.83157677693846,0.000127324627812654,0.000293662461205401
"DRC7",5.87265852391017,-1.35697478794949,0.354349437260591,-3.82948198941702,0.000128413280510939,0.000296136422287598
"STAMBPL1",281.607372011487,0.521470601375099,0.136185102310775,3.82913103215285,0.000128596527384812,0.000296522052551569
"SAT2",1314.07219648248,-0.462566509565821,0.120819281200691,-3.82858187011937,0.000128883758386859,0.000297147326812918
"FGF17",8.2565486125319,1.53346288748965,0.400538403522151,3.82850401860366,0.000128924526358288,0.000297204284410795
"ZDHHC2",845.528798574051,-0.889333486737027,0.232318779821364,-3.82807402578844,0.000129149916781457,0.000297686777163389
"BCAR1",5667.79321826898,0.376521304038589,0.0983729293184827,3.82748899160662,0.000129457172007644,0.000298357822183038
"PLA2G2D",133.113271811772,1.42358130938748,0.371940142970349,3.82744733606495,0.000129479075411848,0.000298371136289701
"MRAS",800.921098059824,-0.699604904658095,0.182823336893821,-3.82667178350653,0.000129887516457653,0.000299275072166811
"ARHGAP5",5140.16531721789,-0.403098630225871,0.105349550083255,-3.826296646804,0.00013008551581432,0.000299681198246058
"SPACA6",111.885117772938,0.667891097126372,0.174553799786625,3.82627647145351,0.000130096172538771,0.000299681198246058
"ECHDC1",2614.26377378387,-0.295376721601209,0.0772025149265475,-3.8259986981284,0.000130242977507876,0.000299982020397203
